,NAICS,NAICS_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
15377,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-2000,"Entertainers and Performers, Sports and Related Workers",minor,16490,1.5,0.17,~,19.43,40410,1.2,9.13,10.67,16.21,24.18,35.11,18990,22200,33710,50280,73030,,
15378,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-2010,"Actors, Producers, and Directors",broad,2330,1.5,0.02,~,34.39,71540,0.8,19.27,25.25,33.59,43.43,50.46,40070,52510,69870,90340,104960,,
15379,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-2011,Actors,detailed,50,18,0,~,16.04,*,11.4,8.45,8.96,11.5,26.16,29.22,*,*,*,*,*,,True
15380,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-2012,Producers and Directors,detailed,2280,1.5,0.02,1,34.78,72350,0.8,19.76,25.52,33.76,43.44,50.79,41090,53080,70230,90350,105630,,
15381,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-2020,"Athletes, Coaches, Umpires, and Related Workers",broad,13630,1.8,0.14,~,*,33920,0.9,*,*,*,*,*,18590,21070,29350,42720,56680,True,
15382,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-2021,Athletes and Sports Competitors,detailed,150,5.3,0,~,*,49190,5.9,*,*,*,*,*,21960,29480,42510,60080,78400,True,
15383,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-2022,Coaches and Scouts,detailed,6400,2.2,0.07,1,*,36270,1.2,*,*,*,*,*,19320,21650,30230,46900,62940,True,
15384,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-2023,"Umpires, Referees, and Other Sports Officials",detailed,7070,2.5,0.07,1,*,31450,1.2,*,*,*,*,*,18040,20280,28190,40220,49340,True,
15385,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-2030,Dancers and Choreographers,broad,40,0,0,~,21.96,45670,1.9,8.79,11.8,21.44,29.17,36.81,18280,24540,44600,60680,76560,,
15386,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-2032,Choreographers,detailed,40,0,0,~,22.18,46120,2,9.11,13.96,22.18,29.39,36.17,18940,29030,46140,61130,75240,,
15387,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-2040,"Musicians, Singers, and Related Workers",broad,400,10.1,0,~,38.41,*,6.7,15.38,18.89,32.65,56.41,61.64,*,*,*,*,*,,True
15388,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-2041,Music Directors and Composers,detailed,60,18.6,0,~,25.6,53250,6.8,12.71,14.22,20.69,31.13,40.78,26430,29570,43040,64750,84830,,
15389,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-2042,Musicians and Singers,detailed,340,11.2,0,~,40.82,*,5.6,16.39,19.96,50.14,57.62,62.08,*,*,*,*,*,,True
15390,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",broad,80,1,0,~,18.14,*,1.8,9.26,9.67,15.45,25.16,32.79,*,*,*,*,*,,True
15391,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",detailed,80,1,0,~,18.14,*,1.8,9.26,9.67,15.45,25.16,32.79,*,*,*,*,*,,True
15392,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-3000,Media and Communication Workers,minor,31400,0.6,0.33,~,31.96,66490,0.4,16.7,22,30.08,39.8,50.13,34730,45750,62570,82780,104280,,
15393,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-3010,Announcers,broad,170,21.5,0,~,17.82,37060,5.9,10.24,13.1,15.78,18.86,31.6,21300,27240,32810,39220,65730,,
15394,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-3011,Radio and Television Announcers,detailed,110,31.2,0,~,18.89,39290,7.9,12.54,14.36,16.95,19.44,33.38,26090,29870,35250,40440,69420,,
15395,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-3012,Public Address System and Other Announcers,detailed,60,18.7,0,~,15.77,32800,6.6,9.68,9.74,13.43,16.28,24.91,20130,20250,27930,33860,51820,,
15396,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-3020,"News Analysts, Reporters and Correspondents",broad,130,5.6,0,~,21.78,45300,2.4,13.68,15.3,19.2,25.63,34.11,28460,31810,39930,53310,70940,,
15397,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-3022,Reporters and Correspondents,detailed,120,5.9,0,~,21.41,44520,2.7,13.67,15.29,18.92,24.44,33.67,28440,31810,39340,50840,70020,,
15398,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-3030,Public Relations Specialists,broad,22210,0.7,0.23,~,32.59,67790,0.5,17.41,22.71,30.6,40.47,50.99,36200,47240,63650,84180,106060,,
15399,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-3031,Public Relations Specialists,detailed,22210,0.7,0.23,6,32.59,67790,0.5,17.41,22.71,30.6,40.47,50.99,36200,47240,63650,84180,106060,,
15400,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-3040,Writers and Editors,broad,4150,1.4,0.04,~,36.04,74960,0.8,20.41,25.65,34.69,45.58,54.29,42450,53350,72160,94800,112920,,
15401,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-3041,Editors,detailed,600,3.8,0.01,~,28.55,59380,0.8,18.28,21.99,25.88,33.26,42.56,38020,45730,53830,69190,88520,,
15402,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-3042,Technical Writers,detailed,1700,1.8,0.02,1,36.11,75110,0.7,21.59,27.24,35.64,44.29,50.42,44910,56660,74140,92120,104870,,
15403,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-3043,Writers and Authors,detailed,1850,2.1,0.02,1,38.42,79910,1.4,20.04,27.01,37.58,49.82,59.13,41690,56180,78170,103630,123000,,
15404,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-3090,Miscellaneous Media and Communication Workers,broad,4750,1,0.05,~,26.26,54620,0.8,13.8,17.67,24.98,33.97,41.55,28710,36760,51950,70660,86420,,
15405,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-3091,Interpreters and Translators,detailed,3730,1.3,0.04,1,26.24,54570,0.9,13.74,17.7,24.97,33.77,41.36,28590,36810,51940,70250,86040,,
15406,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-3099,"Media and Communication Workers, All Other",detailed,1020,1.4,0.01,~,26.35,54820,1.8,14.05,17.61,24.99,34.72,42.23,29230,36630,51970,72210,87840,,
15407,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-4000,Media and Communication Equipment Workers,minor,9600,0.7,0.1,~,32.76,68150,0.5,14.84,21.07,31.96,42.79,52.01,30860,43830,66470,89010,108190,,
15408,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-4010,Broadcast and Sound Engineering Technicians and Radio Operators,broad,3520,1.2,0.04,~,22.95,47740,0.8,12.48,15.63,21.03,28.93,36.87,25960,32510,43750,60180,76680,,
15409,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-4011,Audio and Video Equipment Technicians,detailed,1740,2.1,0.02,1,22.96,47750,1.4,11.51,15.93,21.3,28.79,37.45,23950,33140,44300,59880,77900,,
15410,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-4012,Broadcast Technicians,detailed,1240,1.2,0.01,~,22.51,46820,1,13.71,15.15,18.53,28.25,37.36,28520,31510,38530,58750,77710,,
15411,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-4013,Radio Operators,detailed,450,0.9,0,~,24.54,51030,1.5,14.52,19.4,24.54,29.41,34.61,30210,40360,51030,61160,71990,,
15412,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-4014,Sound Engineering Technicians,detailed,80,4.5,0,~,20.83,43320,4,9.13,13.47,18.54,27.91,35.57,18990,28020,38570,58050,73990,,
15413,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-4020,Photographers,broad,430,2.1,0,~,27.63,57470,2.4,16.5,20.29,24.84,32.81,43.24,34310,42210,51670,68240,89930,,
15414,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-4021,Photographers,detailed,430,2.1,0,~,27.63,57470,2.4,16.5,20.29,24.84,32.81,43.24,34310,42210,51670,68240,89930,,
15415,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-4030,"Television, Video, and Motion Picture Camera Operators and Editors",broad,960,4.9,0.01,~,26,54070,1.8,11.01,15.6,24.73,32.35,41.57,22890,32450,51430,67290,86470,,
15416,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-4031,"Camera Operators, Television, Video, and Motion Picture",detailed,890,5,0.01,~,25.44,52910,1.8,10.99,15.17,24.73,31.97,41.56,22860,31560,51430,66500,86450,,
15417,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-4032,Film and Video Editors,detailed,80,15.2,0,~,32.59,67790,8.7,15,19.02,24.7,38.06,57.84,31200,39560,51380,79170,120310,,
15418,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-4090,Miscellaneous Media and Communication Equipment Workers,broad,4690,0.3,0.05,~,41.97,87310,0.5,28.94,34.69,41.56,49.63,57.09,60200,72160,86450,103240,118750,,
15419,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",27-4099,"Media and Communication Equipment Workers, All Other",detailed,4690,0.3,0.05,1,41.97,87310,0.5,28.94,34.69,41.56,49.63,57.09,60200,72160,86450,103240,118750,,
15420,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",29-0000,Healthcare Practitioners and Technical Occupations,major,451600,0.4,4.67,15,38.84,80780,0.4,16.1,22.22,31.34,44.83,69.11,33480,46210,65180,93240,143760,,
15421,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",29-1000,Health Diagnosing and Treating Practitioners,minor,254460,0.3,2.63,~,50.65,105350,0.5,25.27,31.51,40.57,57.16,98.76,52570,65540,84380,118880,205410,,
15422,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",29-1020,Dentists,broad,3860,1.2,0.04,~,78.59,163480,0.8,41.55,60.63,76.92,95.21,#,86420,126120,160000,198040,#,,
15423,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",29-1021,"Dentists, General",detailed,1660,2.6,0.02,1,77.15,160480,1.5,50.51,58.23,68.84,87.38,#,105050,121130,143190,181750,#,,
15424,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",29-1029,"Dentists, All Other Specialists",detailed,2180,0.2,0.02,1,79.85,166090,0.8,34.11,65.63,84.63,96.74,#,70950,136500,176020,201210,#,,
15425,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",29-1030,Dietitians and Nutritionists,broad,9080,1.2,0.09,~,27.86,57960,0.4,16.95,21.38,27.84,34.73,38.99,35250,44470,57910,72240,81100,,
15426,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",29-1031,Dietitians and Nutritionists,detailed,9080,1.2,0.09,3,27.86,57960,0.4,16.95,21.38,27.84,34.73,38.99,35250,44470,57910,72240,81100,,
15427,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",29-1040,Optometrists,broad,1170,0.4,0.01,~,42.13,87640,5.7,15.8,37.62,45.33,53.46,59.6,32870,78250,94280,111190,123980,,
15428,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",29-1041,Optometrists,detailed,1170,0.4,0.01,~,42.13,87640,5.7,15.8,37.62,45.33,53.46,59.6,32870,78250,94280,111190,123980,,
15429,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",29-1050,Pharmacists,broad,8900,0.7,0.09,~,53.01,110270,0.3,30.87,49.71,56.29,61.3,64.8,64210,103400,117090,127490,134780,,
15430,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",29-1051,Pharmacists,detailed,8900,0.7,0.09,1,53.01,110270,0.3,30.87,49.71,56.29,61.3,64.8,64210,103400,117090,127490,134780,,
